linkTarget,impressions,hits,CTR
kiribati,15381,9,0.0005851375073142189
kite_(bird),255,19,0.07450980392156863
kitsch,307,1,0.003257328990228013
klinefelter's_syndrome,35,0,0.0
knights_of_columbus,3,0,0.0
kochi_(india),735,3,0.004081632653061225
kofi_annan,2621,13,0.0049599389545974815
kohlberg's_stages_of_moral_development,171,4,0.023391812865497075
kolkata,2674,16,0.005983545250560957
konrad_lorenz,657,5,0.0076103500761035
kookaburra,1369,19,0.013878743608473338
korea,16268,95,0.005839685271699041
koryaksky,501,15,0.029940119760479042
kosovo,14960,12,0.0008021390374331551
krag-jørgensen,0,0,
krakatoa,446,6,0.013452914798206279
krazy_kat,123,4,0.032520325203252036
krill,1969,29,0.014728288471305232
krypton,3144,19,0.006043256997455471
ku_klux_klan,985,44,0.04467005076142132
kuala_lumpur,2070,21,0.010144927536231883
kubla_khan,423,2,0.004728132387706856
kuiper_belt,2147,19,0.008849557522123894
kurt_cobain,679,47,0.06921944035346098
kuru_(disease),2363,4,0.0016927634363097758
kuwait,8002,69,0.008622844288927768
kuwait_city,2139,24,0.011220196353436185
kylie_minogue,5367,16,0.002981181293087386
kyoto_protocol,2473,39,0.015770319450060657
kyrgyzstan,7777,21,0.0027002700270027003
kīlauea,484,7,0.014462809917355372
l._s._lowry,4377,3,0.0006854009595613434
la_grande_armée,1247,3,0.0024057738572574178
la_paz,1267,36,0.028413575374901343
labor_day_hurricane_of_1935,815,11,0.013496932515337423
ladysmith_black_mambazo,791,5,0.006321112515802781
lagos,1892,11,0.005813953488372093
laika,1171,12,0.010247651579846286
lake_albert,434,9,0.020737327188940093
lake_baikal,1430,16,0.011188811188811189
lake_burley_griffin,34,6,0.17647058823529413
lake_chad,311,16,0.05144694533762058
lake_district,9631,23,0.002388121690374831
lake_edward,292,10,0.03424657534246575
lake_kariba,94,8,0.0851063829787234
lake_kivu,174,9,0.05172413793103448
lake_malawi,249,7,0.028112449799196786
lake_mead,121,12,0.09917355371900827
lake_powell,51,8,0.1568627450980392
lake_superior,731,36,0.049247606019151846
lake_tahoe,1100,21,0.019090909090909092
lake_tanganyika,4509,15,0.00332667997338656
lake_titicaca,1454,20,0.013755158184319119
lake_toba,594,1,0.0016835016835016834
lake_turkana,301,12,0.03986710963455149
lake_victoria,4249,22,0.0051776888679689334
lake_vostok,339,7,0.02064896755162242
lance_armstrong,248,20,0.08064516129032258
land_(economics),517,17,0.03288201160541586
landform,3931,92,0.02340371406766726
landscape,1833,40,0.02182214948172395
language,22378,613,0.027392975243542766
lanthanum,1927,14,0.007265179034769071
laos,9660,30,0.003105590062111801
laozi,845,11,0.01301775147928994
las_palmas_de_gran_canaria,6028,9,0.0014930325149303252
"las_vegas,_nevada",14155,60,0.0042387848816672555
last_supper,2185,76,0.034782608695652174
latin,101089,959,0.009486689946482803
latin_alphabet,11316,156,0.013785790031813362
latin_america,36456,337,0.009244020188720649
latvia,20277,24,0.0011836070424619026
laurence_olivier,1820,20,0.01098901098901099
laurent_fignon,74,5,0.06756756756756757
lavender,113,2,0.017699115044247787
law,16587,179,0.01079158377042262
lawn,718,35,0.04874651810584958
lawrencium,1794,11,0.006131549609810479
laws_in_wales_acts_1535–1542,6386,26,0.004071406201064829
layla,53,6,0.11320754716981132
lead,10257,81,0.007897045919859609
league_of_nations,12289,131,0.010659939783546261
leaning_tower_of_pisa,226,16,0.07079646017699115
lebanon,22286,70,0.0031409853719824104
leeds,5158,15,0.0029081039162466072
lego,0,0,
leicester,5208,13,0.0024961597542242702
leif_ericson,342,19,0.05555555555555555
leisure,469,33,0.07036247334754797
lemon,1535,117,0.0762214983713355
lemon_balm,201,5,0.024875621890547265
lemon_myrtle,85,0,0.0
lens_(anatomy),1065,56,0.05258215962441314
leo_tolstoy,1184,19,0.016047297297297296
leon_trotsky,3109,30,0.00964940495336121
leonardo_da_vinci,6784,213,0.03139740566037736
leonhard_euler,2799,28,0.010003572704537335
lerwick,53,8,0.1509433962264151
lesotho,10362,18,0.0017371163867979154
lettuce,683,55,0.08052708638360176
"levee_failures_in_greater_new_orleans,_2005",220,4,0.01818181818181818
lhasa,239,13,0.05439330543933055
liberal_democracy,21057,117,0.005556347057985468
liberal_democrats,3312,26,0.00785024154589372
liberalism,9176,79,0.008609415867480383
liberia,27030,50,0.001849796522382538
libertarianism,1685,32,0.018991097922848664
library,3959,155,0.039151300833543824
library_of_alexandria,1028,18,0.017509727626459144
library_of_congress,1783,48,0.0269209197980931
libreville,5416,13,0.0024002954209748893
libya,19479,107,0.0054930951280866575
liechtenstein,14265,22,0.0015422362425516999
life,19082,679,0.03558327219369039
light,13321,376,0.028226109150964643
lighting_designer,1866,29,0.015541264737406217
lightning_rod,183,11,0.060109289617486336
lille,4390,11,0.0025056947608200456
lilongwe,3705,18,0.004858299595141701
lima,2186,26,0.011893870082342177
limerick,1406,7,0.004978662873399715
lincoln_(automobile),0,0,
lincoln_town_car,0,0,
lindisfarne_gospels,74,2,0.02702702702702703
linear_algebra,1181,22,0.018628281117696866
linguistics,17039,239,0.014026644756147661
link_(the_legend_of_zelda),45,5,0.1111111111111111
linus_pauling,3160,41,0.012974683544303797
linus_torvalds,766,49,0.0639686684073107
linux,5660,185,0.03268551236749117
lion,22935,827,0.03605842598648354
lipid,2399,42,0.017507294706127552
liquid_crystal,475,13,0.02736842105263158
lisbon,9305,36,0.0038688876947877487
list_of_african_countries,7,0,0.0
list_of_areas_in_the_national_park_system_of_the_united_states,12874,59,0.004582880223706696
list_of_asian_countries,4,0,0.0
list_of_circulating_currencies,3219,85,0.026405716060888474
list_of_countries,19871,53,0.0026672034623320415
list_of_countries_by_system_of_government,55598,214,0.003849059318680528
list_of_elements_by_name,9839,288,0.029271267405224108
list_of_essential_oils,203,11,0.054187192118226604
list_of_european_countries,4,3,0.75
list_of_european_union_member_states_by_accession,116,0,0.0
list_of_french_monarchs,217,23,0.10599078341013825
list_of_monarchs_in_the_british_isles,160,10,0.0625
list_of_north_american_countries,7,0,0.0
list_of_oceanian_countries,6,0,0.0
list_of_particles,6,0,0.0
list_of_popes,93,12,0.12903225806451613
list_of_prime_ministers_of_the_united_kingdom,262,47,0.17938931297709923
list_of_rivers_by_length,12900,48,0.0037209302325581397
list_of_south_american_countries,7,0,0.0
list_of_sovereign_states,17280,39,0.0022569444444444442
list_of_test_cricket_triple_centuries,21,0,0.0
list_of_u.s._states_by_date_of_statehood,2348,51,0.0217206132879046
list_of_universities_in_the_united_kingdom,187,43,0.22994652406417113
list_of_vegetable_oils,205,12,0.05853658536585366
literacy,5636,79,0.014017033356990774
literature,16740,385,0.022998805256869773
lithium,4861,28,0.005760131660152232
lithium_aluminium_hydride,379,0,0.0
lithuania,22974,29,0.0012622965090972403
little_women,7,0,0.0
liverpool,10797,92,0.008520885431138278
liverpool_and_manchester_railway,963,11,0.01142263759086189
liverpool_f.c.,5668,37,0.00652787579393084
llandudno,36,0,0.0
llywelyn_the_great,58,3,0.05172413793103448
local_community,33,3,0.09090909090909091
local_government_in_the_united_kingdom,5213,11,0.0021101093420295416
loch,5424,27,0.00497787610619469
loch_ness,93,16,0.17204301075268819
logic,8558,157,0.01834540780556205
logistics,1104,13,0.01177536231884058
lomé,5427,4,0.0007370554634236226
london,55228,1367,0.02475193742304628
london_bridge,1470,53,0.03605442176870748
london_sewerage_system,158,4,0.02531645569620253
london_underground,6951,106,0.015249604373471443
london_zoo,148,23,0.1554054054054054
long_pepper,53,5,0.09433962264150944
longship,320,29,0.090625
looney_tunes,333,13,0.03903903903903904
lord's_resistance_army,434,7,0.016129032258064516
lord_voldemort,171,35,0.2046783625730994
"los_angeles,_california",19478,200,0.010267994660642776
lost_(tv_series),343,13,0.037900874635568516
lothal,626,8,0.012779552715654952
louis_armstrong,935,41,0.04385026737967915
louis_jordan,684,6,0.008771929824561403
louis_pasteur,2684,37,0.013785394932935917
louis_xiv_of_france,4797,49,0.010214717531790703
"louisville,_kentucky",1220,20,0.01639344262295082
lovage,257,0,0.0
love,5601,96,0.01713979646491698
"lucy,_lady_duff-gordon",30,0,0.0
ludwig_van_beethoven,4918,111,0.022570150467669785
ludwig_wittgenstein,2544,21,0.008254716981132075
luftwaffe,8462,49,0.005790593240368707
luminiferous_aether,2334,9,0.0038560411311053984
lunar_eclipse,6340,42,0.006624605678233439
lung_cancer,3323,78,0.023472765573277158
lusaka,4075,5,0.001226993865030675
lutetium,2695,12,0.0044526901669758815
luxembourg,22383,48,0.0021444846535316983
luxembourg_(city),6696,8,0.0011947431302270011
lyme_disease,3119,20,0.006412311638345623
lyndon_b._johnson,2813,40,0.014219694276573054
lynton_and_barnstaple_railway,10,1,0.1
lyon,4091,17,0.004155463211928624
m*a*s*h_(tv_series),25,0,0.0
m-10001,0,0,
m1_motorway,140,14,0.1
m25_motorway,1593,35,0.02197112366603892
m6_motorway,240,13,0.05416666666666667
macau,17991,16,0.0008893335556667222
macbeth,1135,91,0.0801762114537445
macbeth_of_scotland,579,13,0.022452504317789293
macedon,4027,45,0.011174571641420413
machu_picchu,1057,21,0.019867549668874173
macintosh,1227,157,0.12795436022819887
mackenzie_river,444,7,0.015765765765765764
madagascar,13560,154,0.01135693215339233
madama_butterfly,186,5,0.026881720430107527
madrid,14320,56,0.003910614525139665
magellanic_penguin,2454,57,0.023227383863080684
maghreb,5397,82,0.015193626088567723
magic__the_gathering,218,15,0.06880733944954129
maglev_train,1006,12,0.011928429423459244
magma,2364,112,0.047377326565143825
magna_carta,2796,58,0.02074391988555079
magnesium,14292,99,0.0069269521410579345
magnet,3042,25,0.00821827744904668
magnetism,9849,85,0.008630317798761295
magpie,183,5,0.0273224043715847
mahabharata,4578,17,0.003713411970292704
mahatma_gandhi,6326,61,0.009642744230161239
mahjong,107,0,0.0
mahmoud_abbas,864,0,0.0
maiasaura,794,4,0.005037783375314861
maize,23483,306,0.01303070306178938
makuria,137,6,0.043795620437956206
malaria,4485,119,0.02653288740245262
malaspina_glacier,3,0,0.0
malawi,10209,34,0.00333039474973063
malaysia,27610,130,0.004708438971387179
malcolm_ii_of_scotland,410,5,0.012195121951219513
malcolm_iii_of_scotland,614,8,0.013029315960912053
malcolm_x,419,30,0.07159904534606205
maldives,6639,38,0.005723753577345986
mali,9992,50,0.0050040032025620495
mallard,25,1,0.04
malta,21781,29,0.0013314356549286074
malwa_(madhya_pradesh),53,0,0.0
mammal,37091,2322,0.06260278773826534
mammoth,1788,31,0.017337807606263984
mammoth_cave_national_park,110,8,0.07272727272727272
mancala,225,7,0.03111111111111111
manchester,9498,123,0.012950094756790903
manchester_united_f.c.,5905,102,0.017273497036409822
mandan,18,0,0.0
manganese,4277,26,0.0060790273556231
mango,3465,62,0.017893217893217895
manifest_destiny,13633,63,0.004621139881170689
manifold,1222,11,0.00900163666121113
manila,3922,15,0.0038245792962774095
manorialism,516,7,0.013565891472868217
manuel_i_komnenos,319,7,0.0219435736677116
manufacturing,12516,153,0.012224352828379675
mao_zedong,8800,62,0.007045454545454546
map_projection,44,2,0.045454545454545456
maputo,3929,9,0.0022906592008144567
marcel_lefebvre,121,5,0.04132231404958678
marcel_proust,551,5,0.009074410163339383
marco_polo,1536,21,0.013671875
marcus_allen,18,0,0.0
margaret_sanger,178,2,0.011235955056179775
margaret_thatcher,3911,42,0.010738941447200204
margate,72,0,0.0
margin_of_error,546,0,0.0
marie_curie,1557,44,0.028259473346178548
mario,1915,113,0.059007832898172324
marjoram,326,2,0.006134969325153374
mark_antony,2015,24,0.011910669975186104
mark_twain,2630,47,0.017870722433460075
mark_twain_house,44,8,0.18181818181818182
mark_webber,17,0,0.0
market,12137,122,0.010051907390623713
markup_language,1416,39,0.02754237288135593
mars,9058,287,0.03168469860896445
mars_exploration_rover,1328,57,0.04292168674698795
mars_reconnaissance_orbiter,473,29,0.0613107822410148
marseille,3895,27,0.00693196405648267
marshall_islands,20668,29,0.0014031352815947358
marshall_plan,7207,16,0.0022200638268350214
martin_luther,7083,92,0.012988846533954539
"martin_luther_king,_jr.",14427,111,0.007693907257226035
martin_van_buren,1273,14,0.010997643362136685
martina_navratilova,391,11,0.028132992327365727
martinique,18539,13,0.0007012244457629862
marvin_gaye,425,17,0.04
marxism,6934,87,0.012546870493221805
mary_i_of_england,1999,41,0.02051025512756378
mary_i_of_scotland,1690,33,0.01952662721893491
mary_ii_of_england,1678,37,0.02205005959475566
mary_seacole,19,4,0.21052631578947367
maseru,3677,5,0.0013598041881968997
mass_media,12316,450,0.036537836960051966
mass_rapid_transit_(singapore),72,0,0.0
massospondylus,26,1,0.038461538461538464
material_properties_of_diamond,43,6,0.13953488372093023
mathematical_analysis,2057,27,0.013125911521633447
mathematics,26306,970,0.036873717022732455
matilda_of_boulogne,43,6,0.13953488372093023
matrix_(mathematics),2378,13,0.0054667788057190915
matsuo_bashō,279,0,0.0
matter,11762,151,0.012837952729127699
matthew_brettingham,5,0,0.0
mauna_loa,959,11,0.011470281543274244
mauritania,24779,22,0.0008878485814601074
mauritius,11496,53,0.004610299234516353
mauthausen-gusen_concentration_camp,14,0,0.0
max_planck,4590,25,0.0054466230936819175
max_weber,6494,21,0.0032337542346781646
maxwell's_equations,3173,47,0.01481248030255279
maya_civilization,4386,85,0.01937984496124031
maya_mythology,120,14,0.11666666666666667
mayotte,7011,5,0.000713165026387106
mbabane,3700,4,0.001081081081081081
mcfly_(band),52,0,0.0
meander,528,12,0.022727272727272728
measles,1482,14,0.009446693657219974
measurement,2880,41,0.01423611111111111
meat,7537,160,0.0212286055459732
mecca,2303,45,0.019539730785931395
mechanical_work,2979,44,0.014770057066129574
medal_of_honor,451,11,0.024390243902439025
medicine,33669,466,0.013840624907184651
medieval_commune,1314,10,0.0076103500761035
medieval_literature,394,16,0.04060913705583756
medieval_music,597,20,0.03350083752093802
mediterranean_sea,38140,684,0.01793392763502884
meitnerium,1814,6,0.0033076074972436605
mekong,3161,14,0.004428978171464726
melbourne,4978,79,0.015869827239855364
mendelevium,1852,12,0.0064794816414686825
mendip_hills,290,23,0.07931034482758621
meningitis,3003,24,0.007992007992007992
menstrual_cycle,425,8,0.018823529411764704
mentha,271,15,0.055350553505535055
menthol,46,6,0.13043478260869565
mercantilism,2700,29,0.01074074074074074
mercia,5489,16,0.0029149207505920934
mercury_(element),6967,97,0.013922778814410794
mercury_(planet),6008,75,0.012483355525965379
merrimack_river,231,6,0.025974025974025976
merseburg_incantations,485,6,0.012371134020618556
mesopotamia,21636,339,0.015668330560177482
mestizo,6468,36,0.0055658627087198514
metal,12053,376,0.03119555297436323
metallurgy,4507,49,0.01087197692478367
metamorphic_rock,2382,30,0.012594458438287154
meteor,5366,46,0.008572493477450614
meteor_shower,12,0,0.0
meteorological_history_of_hurricane_katrina,200,14,0.07
meteorology,4720,128,0.02711864406779661
metric_expansion_of_space,1146,25,0.02181500872600349
mexico,46367,1218,0.026268682468134665
mexico_city,12113,214,0.01766696937174936
"miami,_florida",15028,73,0.004857599148256587
michael_faraday,8984,78,0.008682101513802316
michael_jordan,527,68,0.12903225806451613
michael_ramsey,150,3,0.02
michelangelo,4765,73,0.015320041972717734
michigan_state_university,225,20,0.08888888888888889
mickey_mantle,14,0,0.0
microraptor,1024,11,0.0107421875
microscope,4683,118,0.025197522955370488
microsoft,4358,613,0.14066085360257
microsoft_windows,4535,593,0.13076074972436605
middle_ages,57414,662,0.011530288779740133
middle_east,58132,615,0.01057937108649281
midway_atoll,12830,10,0.000779423226812159
miguel_de_cervantes,2046,5,0.0024437927663734115
mikhail_gorbachev,4179,48,0.01148600143575018
milan,15287,81,0.005298619742264669
miles_davis,781,29,0.03713188220230474
milgram_experiment,227,5,0.022026431718061675
military_dictatorship,8022,37,0.004612316130640738
military_history_of_puerto_rico,0,0,
military_history_of_the_soviet_union,0,0,
milk,7409,225,0.03036847077878256
milky_way,4888,160,0.03273322422258593
millard_fillmore,1269,7,0.005516154452324665
milton_keynes,126,5,0.03968253968253968
mind,7816,186,0.023797338792221085
mineral,9269,304,0.032797497033121153
ming_dynasty,5897,63,0.010683398338138037
mini,67,12,0.1791044776119403
mini_(bmw),373,19,0.05093833780160858
minimum_wage,2123,23,0.010833725859632595
mining,21421,158,0.007375939498622847
minmi_(dinosaur),8,0,0.0
"minneapolis,_minnesota",13916,15,0.0010778959471112388
minnesota,17123,120,0.007008117736377971
minoan_civilization,2694,23,0.008537490720118782
minstrel_show,784,4,0.00510204081632653
miocene,2628,20,0.0076103500761035
mir,1527,35,0.022920759659463
miranda_otto,75,9,0.12
mississippi_river,17568,219,0.012465846994535519
missouri_river,14077,66,0.004688498969950984
mistle_thrush,9,0,0.0
mitochondrial_eve,3909,11,0.0028140189306728063
mitochondrion,3616,34,0.009402654867256638
mixed-breed_dog,422,5,0.011848341232227487
modern_history,65,2,0.03076923076923077
modernist_poetry_in_english,101,4,0.039603960396039604
mogadishu,3768,15,0.003980891719745223
mohs_scale_of_mineral_hardness,4208,29,0.006891634980988593
moldova,11844,32,0.002701789935832489
moldovans,146,6,0.0410958904109589
mole_(animal),147,1,0.006802721088435374
molybdenum,3904,19,0.004866803278688525
momentum,3820,38,0.009947643979057591
mona_lisa,2607,60,0.023014959723820484
monaco,17083,50,0.0029268863782707954
monaco_grand_prix,66,16,0.24242424242424243
monarchies_in_the_european_union,174,0,0.0
monarchy,18709,142,0.007589929980223422
money,6267,303,0.04834849210148397
mongol_empire,2399,45,0.018757815756565235
mongolia,10486,147,0.014018691588785047
mongoose,88,6,0.06818181818181818
monkey,1695,91,0.05368731563421829
monoclonius,20,5,0.25
monopoly_(game),532,27,0.05075187969924812
monrovia,5473,11,0.0020098666179426275
montenegro,16818,28,0.0016648828635985255
montevideo,4166,11,0.002640422467594815
montreal,6930,68,0.009812409812409812
montreal_metro,70,16,0.22857142857142856
montserrat,22945,21,0.0009152320767051646
monty_python,506,25,0.04940711462450593
moon,32471,765,0.023559483847125126
moon_landing,384,51,0.1328125
moore's_law,1022,3,0.0029354207436399216
morecambe_and_wise,41,0,0.0
morecambe_bay,44,2,0.045454545454545456
moringa_oleifera,28,0,0.0
mormon,1070,6,0.005607476635514018
mormon_trail,48,0,0.0
morocco,33043,119,0.003601367914535605
morphine,3556,31,0.008717660292463443
morris_dance,39,0,0.0
mosaic,3228,26,0.0080545229244114
moscow,24259,138,0.005688610412630364
mosque,3946,27,0.006842372022301064
moss,2457,38,0.015466015466015465
mother_teresa,296,9,0.030405405405405407
motion_(physics),4944,94,0.01901294498381877
mount_baker,234,5,0.021367521367521368
mount_everest,7657,90,0.01175395063340734
mount_kilimanjaro,619,30,0.048465266558966075
mount_nyiragongo,48,7,0.14583333333333334
"mount_osmond,_south_australia",24,0,0.0
mount_pinatubo,389,10,0.02570694087403599
mount_rainier,806,16,0.019851116625310174
mount_rushmore,1295,23,0.01776061776061776
mount_st._helens,940,28,0.029787234042553193
mount_unzen,493,4,0.008113590263691683
mount_vesuvius,668,44,0.0658682634730539
mountain_gorilla,95,16,0.16842105263157894
mozambique,11481,59,0.005138925180733386
mozilla_firefox,968,91,0.09400826446280992
mu_arae,712,5,0.007022471910112359
muhammad,3686,105,0.028486163863266415
muhammad_ali,213,7,0.03286384976525822
muhammad_ali_jinnah,332,8,0.024096385542168676
muhammad_ibn_musa_al-khwarizmi,225,11,0.04888888888888889
muhammad_iqbal,67,0,0.0
multiculturalism,18004,94,0.005221061986225284
multiple_sclerosis,3129,11,0.003515500159795462
multiple_sequence_alignment,13,4,0.3076923076923077
mumbai,4089,48,0.01173881144534116
mummy,1256,47,0.037420382165605094
munich,6714,53,0.007893952934167411
murray_river,505,11,0.02178217821782178
"muscat,_oman",2167,0,0.0
music,23280,1072,0.04604810996563574
music_of_antigua_and_barbuda,114,0,0.0
music_of_barbados,183,11,0.060109289617486336
music_of_dominica,114,1,0.008771929824561403
music_of_hawaii,260,11,0.04230769230769231
music_of_hungary,86,11,0.12790697674418605
music_of_ireland,221,4,0.01809954751131222
music_of_italy,143,0,0.0
music_of_martinique_and_guadeloupe,124,0,0.0
music_of_new_zealand,14,2,0.14285714285714285
music_of_spain,389,11,0.028277634961439587
music_of_the_bahamas,97,3,0.030927835051546393
music_of_the_lesser_antilles,30,0,0.0
music_of_the_trecento,133,7,0.05263157894736842
music_of_the_united_states,13666,140,0.010244402165959315
music_of_trinidad_and_tobago,121,5,0.04132231404958678
musical_instrument,5624,316,0.0561877667140825
mustard_plant,341,15,0.04398826979472141
mustard_seed,35,7,0.2
muttaburrasaurus,172,2,0.011627906976744186
myanmar,19066,48,0.00251757054442463
myco-heterotrophy,669,7,0.01046337817638266
myers-briggs_type_indicator,32,5,0.15625
myocardial_infarction,944,30,0.03177966101694915
mysticism,1519,49,0.03225806451612903
mythology,10606,533,0.05025457288327362
myxobolus_cerebralis,208,2,0.009615384615384616
nadia_comăneci,110,0,0.0
nagorno-karabakh_war,70,0,0.0
nahuatl_language,1480,11,0.007432432432432433
nairobi,5003,18,0.003597841295222866
names_of_god_in_judaism,1184,44,0.037162162162162164
namibia,14863,49,0.0032967772320527484
nanomedicine,0,0,
napoleon_i_of_france,19771,115,0.005816600070810783
napoleonic_wars,10121,77,0.007607943879063333
napster,106,5,0.04716981132075472
nash_equilibrium,197,4,0.02030456852791878
"nashville,_tennessee",2141,23,0.010742643624474545
natalie_portman,292,29,0.09931506849315068
nathu_la,18,0,0.0
national_anthem_of_russia,1233,14,0.0113544201135442
"national_gallery,_london",2010,41,0.020398009950248756
national_hockey_league,4297,81,0.01885036071677915
national_parks_of_england_and_wales,4409,17,0.0038557496030845995
nationalism,12883,77,0.005976868741752697
nationality,2098,64,0.030505243088655862
nato,38077,175,0.004595950311211493
natural_disaster,722,27,0.037396121883656507
natural_gas,32485,215,0.0066184392796675385
natural_selection,8002,146,0.018245438640339916
nature,8692,303,0.03485964104924068
nauru,4701,15,0.003190810465858328
naval_battle_of_guadalcanal,2895,22,0.0075993091537132984
navassa_island,15202,10,0.0006578081831337982
nazi_germany,17630,451,0.02558139534883721
nazism,15185,245,0.016134343101745142
necktie,256,1,0.00390625
neighbours,128,5,0.0390625
neil_armstrong,14485,161,0.011114946496375561
neil_young,196,14,0.07142857142857142
nelson_mandela,2152,36,0.016728624535315983
nematode,168,1,0.005952380952380952
neoclassicism,1738,25,0.014384349827387802
neodymium,2192,8,0.0036496350364963502
neon,6387,35,0.005479881008298106
nepal,9975,86,0.00862155388471178
neptune,4681,102,0.021790215765861997
neptunium,2238,13,0.00580875781948168
netball,2027,8,0.003946719289590528
netherlands,72046,608,0.008439052827360297
netherlands_antilles,21071,35,0.0016610507332352523
neutron,12182,115,0.009440157609587916
new_caledonia,7514,15,0.0019962736225712006
new_delhi,4001,39,0.009747563109222694
new_england_patriots,162,12,0.07407407407407407
new_forest,171,9,0.05263157894736842
new_moon,859,49,0.0570430733410943
new_york_city,41359,778,0.0188108996832612
new_zealand,30067,408,0.013569694349286593
"newark,_new_jersey",1377,37,0.026870007262164125
newcastle_upon_tyne,6758,11,0.0016277005031074283
newmarket,125,0,0.0
newshounds,0,0,
newspaper,5297,140,0.026430054747970548
niagara_falls,1987,36,0.018117765475591345
nicaragua,22642,27,0.0011924741630598005
niccolò_machiavelli,2027,24,0.011840157868771583
niccolò_paganini,929,3,0.0032292787944025836
nickel,11410,65,0.0056967572304995615
nicolaus_copernicus,6098,45,0.007379468678255166
niels_bohr,3252,53,0.016297662976629768
niger,8654,52,0.006008782066096603
niger_river,1076,21,0.019516728624535316
nigeria,27106,91,0.0033571902899727
nightingale,13,1,0.07692307692307693
nikola_tesla,3150,56,0.017777777777777778
nikolai_rimsky-korsakov,481,5,0.010395010395010396
nile,12258,192,0.01566324033284386
nineteen_eighty-four,261,15,0.05747126436781609
nintendo,3021,297,0.09831181727904667
nintendo_ds,1173,74,0.06308610400682012
nintendo_entertainment_system,1663,154,0.0926037282020445
niobium,2842,11,0.0038705137227304713
nirvana_(band),1159,68,0.058671268334771355
nitrification,699,13,0.01859799713876967
nitrogen,23559,240,0.010187189609066599
nitrogen_cycle,2411,23,0.00953961012028204
nitrogen_fixation,3488,52,0.014908256880733946
niue,2376,0,0.0
noam_chomsky,2911,42,0.014428031604259704
nobel_peace_prize,3000,79,0.026333333333333334
nobelium,1854,13,0.007011866235167206
nobiin_language,106,1,0.009433962264150943
norfolk,5753,53,0.009212584738397358
norfolk_island,1564,4,0.0025575447570332483
norman_borlaug,271,3,0.01107011070110701
norman_conquest_of_england,4726,40,0.008463817181548879
norse_mythology,7128,384,0.05387205387205387
north_africa,39779,579,0.014555418688252596
north_america,70097,2546,0.036321097907185754
north_atlantic_oscillation,167,3,0.017964071856287425
north_korea,28652,107,0.003734468797989669
north_sea,28101,305,0.010853706273798086
north_sea_flood_of_1953,689,12,0.01741654571843251
north_sea_oil,2008,15,0.007470119521912351
northern_ireland,26479,135,0.005098379848181578
northern_mariana_islands,13975,24,0.0017173524150268335
northern_pacific_railway,5,1,0.2
northwest_africa,534,41,0.07677902621722846
norway,36910,712,0.019290165266865347
norwich,380,17,0.04473684210526316
nostradamus,16,0,0.0
nottingham,4931,46,0.00932873656459136
nouakchott,5526,8,0.0014477017734346724
novel,8753,272,0.03107505997943562
novelty_(locomotive),6,0,0.0
nuclear_fission,3262,195,0.059779276517473945
nuclear_power,19923,164,0.00823169201425488
nuclear_weapon,28130,626,0.022253821542836828
number,2079,121,0.0582010582010582
numismatics,923,16,0.01733477789815818
nurse_sharks,19,3,0.15789473684210525
nuthatch,31,1,0.03225806451612903
nutmeg,1910,43,0.022513089005235604
nutrition,4382,171,0.039023277042446375
oasis_(band),10318,28,0.0027137042062415195
oat,1268,35,0.027602523659305992
obi-wan_kenobi,245,29,0.11836734693877551
ocean,18120,849,0.04685430463576159
oceania,27544,94,0.0034127214638396746
oceanography,2128,59,0.027725563909774435
odin,1554,76,0.0489060489060489
odysseus,2227,77,0.0345756623259991
odyssey,2997,120,0.04004004004004004
oenothera,28,0,0.0
oil_painting,636,11,0.01729559748427673
oil_refinery,1690,31,0.018343195266272188
oil_reservoir,645,15,0.023255813953488372
okapi,308,25,0.08116883116883117
olaudah_equiano,11,0,0.0
old_english_language,8387,129,0.015380946703231192
old_nubian_language,15,0,0.0
old_swiss_confederacy,36,1,0.027777777777777776
oleg_of_novgorod,11,0,0.0
oligarchy,4082,27,0.006614404703576678
oligocene,3189,18,0.005644402634054563
olive_oil,3606,75,0.020798668885191347
oliver_cromwell,2691,27,0.010033444816053512
oliver_twist,193,35,0.18134715025906736
ollanta_humala,192,5,0.026041666666666668
olmec,1886,8,0.0042417815482502655
olympic_games,32527,477,0.014664740062102253
oman,7588,16,0.0021085925144965737
omega-3_fatty_acid,383,36,0.09399477806788512
onion,2234,36,0.01611459265890779
onion_dome,191,12,0.06282722513089005
open_cluster,1261,13,0.010309278350515464
open_source,794,62,0.07808564231738035
openbsd,312,11,0.035256410256410256
openoffice.org,1470,36,0.024489795918367346
opera,13623,237,0.017397049108125964
oppression,802,12,0.014962593516209476
optical_fiber,2504,137,0.054712460063897767
optical_microscope,153,18,0.11764705882352941
optical_telescope,288,34,0.11805555555555555
opus_dei,142,2,0.014084507042253521
orbit_(anatomy),423,1,0.002364066193853428
orca,1315,73,0.05551330798479087
order_of_canada,456,0,0.0
order_of_st._patrick,29,0,0.0
order_of_the_bath,368,10,0.02717391304347826
order_of_the_garter,1638,23,0.014041514041514042
order_of_the_thistle,926,11,0.011879049676025918
ordinal_number,296,9,0.030405405405405407
ordinary_differential_equation,163,14,0.08588957055214724
ordination_of_women,229,9,0.039301310043668124
ordovician,5151,21,0.004076878276062901
oregano,571,6,0.010507880910683012
oregon,18637,131,0.0070290282770832215
organism,22886,679,0.02966879314864983
organization,7239,71,0.009807984528249759
orion_nebula,643,26,0.04043545878693624
orkney,8456,25,0.002956480605487228
